"FacilityName","FacilityPhone","GEOJSON","Reservable","FacilityStreetAddress1","FacilityStreetAddress2","City","AddressStateCode","PostalCode","CampsiteAccessible","CampsiteName","CampsiteReservable","Loop","TypeOfUse"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",True,"P29",True,"Pronghorn","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",True,"B28",True,"Black Bear","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",True,"B01",True,"Black Bear","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",True,"B05",True,"Black Bear","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",True,"P09",True,"Pronghorn","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",True,"P23",True,"Pronghorn","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R40",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S15",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"0",False,"NA","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S16",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R34",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S07",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R09",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R07",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S04",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R14",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R42",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R32",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",True,"0",False,"NA","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S06",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R31",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",True,"B",True,"TEN X","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",True,"A",True,"TEN X","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R21",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S19",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S13",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R36",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R03",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R10",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R04",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R30",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R25",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S12",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S23",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S05",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R35",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R01",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R12",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R39",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R23",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R27",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S18",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S10",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S21",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R41",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R20",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S01",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R02",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R16",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"S08",True,"Squirrel Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R24",True,"Raven Loop","Overnight"
"Tusayan - Montane","928-638-2443","{'COORDINATES': [-112.1230556, 35.9369444], 'TYPE': 'Point'}",True,"HWY 64, ADMIN SITE PO BOX 3088",NULL,"GRAND CANYON","AZ","86023",False,"R22",True,"Raven Loop","Overnight"
"GROOM CREEK SCHOOLHOUSE","1 (877) 444-6777","{'COORDINATES': [-112.4352778, 34.4708333], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","PRESCOTT","AZ","86301",False,"1",True,"GROOM CREEK","Day"
"UPPER TWILIGHT GROUP SITE","928-428-4150","{'COORDINATES': [-109.8258333, 32.6444444], 'TYPE': 'Point'}",True,"711 14th Ave., Ste D",NULL,"Safford","AZ","85546",False,"Upper Twilight Group Site",True,"UPPER TWILIGHT GROUP SITE","Overnight"
"PORTAL CCC HOUSE","(520) 364-3468","{'COORDINATES': [-109.160856021, 31.900872603], 'TYPE': 'Point'}",True,NULL,"DOUGLAS RANGER DISTRICT","Douglas","AZ","85607",False,"Portal CCC House",True,"PORTAL CCC HOUSE","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"013",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"023",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"021",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"005",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"025",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"022",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"010",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"XXX",False,"MANAGEMENT SITES","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"1",True,"GRP","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"018",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"007",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"012",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"017",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"006",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"009",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"020",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"026",False,"MANAGEMENT SITES","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"008",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"019",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"002",False,"MANAGEMENT SITES","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"015",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"024",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"003",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"004",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,False,"001",False,"MANAGEMENT SITES","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"011",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"014",True,"SPIL","Overnight"
"SPILLWAY (AZ)","928-535-9859","{'COORDINATES': [-110.9363889, 34.3319444], 'TYPE': 'Point'}",True,"APACHE-SITGREAVES",NULL,NULL,"AZ",NULL,True,"016",True,"SPIL","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"Loop C Group Picnic",True,"C","Day"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"36",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"18",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"20",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"23",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"19",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"32",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"01",False,"A","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"16",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"29",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"14",True,"B","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"27",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"10",True,"B","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"12",True,"B","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"06",False,"A","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"22",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"08",True,"B","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"02",False,"A","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"03",False,"A","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"30",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"37",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"33",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"35",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"09",True,"B","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"28",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"34",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"26",True,"C","Overnight"
"GROOM CREEK HORSE CAMP","1 (877) 444-6777","{'COORDINATES': [-112.4413889, 34.465], 'TYPE': 'Point'}",True,"PRESCOTT NATIONAL FOREST","BRADSHAW RANGER DISTRICT","Prescott","AZ","86303-4398",False,"05",False,"A","Overnight"
